radonFile_index,state,state2,stfips,zip,region,typebldg,floor,room,basement,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code
5750,MN,MN,27,55713,1,1,0,4,Y,5,2,35,1200,1200,10188,10188,4.5,5.5,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5751,MN,MN,27,55719,1,1,0,4,Y,4,2,26,700,800,121687,121887,1.5,14.9,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5752,MN,MN,27,55719,1,1,0,4,Y,5,2,30,900,915,122087,122287,3.9,10.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5753,MN,MN,27,55719,1,1,0,4,Y,1,2,34,2200,2200,122887,123087,1.8,13.7,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5754,MN,MN,27,55719,1,1,0,4,Y,2,2,47,1600,1600,20288,20288,1.6,9.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5757,MN,MN,27,55731,1,1,1,3,Y,4,2,24,1210,1410,121287,121487,0.5,29.7,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5758,MN,MN,27,55731,1,1,0,2,Y,3,2,47,830,830,20288,20288,8.7,4,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5759,MN,MN,27,55732,1,1,1,1,Y,4,2,45,1620,1620,12288,12488,1.6,11.3,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5761,MN,MN,27,55734,1,1,0,2,Y,5,2,44,2100,2100,12088,12288,8.7,3.9,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5762,MN,MN,27,55734,1,1,0,4,Y,2,2,45,1740,1740,21088,21288,11.1,3.5,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5764,MN,MN,27,55734,1,1,0,4,Y,5,2,3,600,530,22488,22688,1.1,24.2,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5765,MN,MN,27,55741,1,1,1,3,Y,2,2,3,1530,1535,30388,31088,0.9,35.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5766,MN,MN,27,55746,1,1,0,4,Y,4,2,22,800,800,121787,121987,0.7,24.2,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5768,MN,MN,27,55746,1,1,0,3,Y,3,2,28,1545,1545,121487,121787,3.4,7.5,433.316718,1,0,137,ST LOUIS,27137,0.622088,69
5769,MN,MN,27,55746,1,1,1,7,Y,5,2,31,1500,1500,122787,122987,2.1,16.7,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5770,MN,MN,27,55746,1,1,0,0,Y,2,2,34,1530,1530,10188,10188,2.9,9.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5771,MN,MN,27,55746,1,1,0,2,Y,4,2,37,1530,1530,122687,122887,1.8,12.3,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5772,MN,MN,27,55746,1,1,0,4,Y,4,2,35,1630,1630,11188,11388,1.8,20.2,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5773,MN,MN,27,55746,1,1,0,4,Y,5,2,39,600,600,11688,11888,2.4,8.9,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5774,MN,MN,27,55746,1,1,0,2,Y,5,2,41,1330,1330,12088,12288,1.7,12.3,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5775,MN,MN,27,55746,1,1,1,3,Y,2,2,50,1700,1700,20288,21088,0.8,37.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5776,MN,MN,27,55746,1,1,0,7,Y,3,2,50,1900,1900,20288,20288,11.7,3.1,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5777,MN,MN,27,55750,1,1,0,2,Y,3,2,45,915,915,12388,12588,1.8,9.9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5778,MN,MN,27,55750,1,1,0,4,Y,5,2,49,1400,400,20288,20288,2.8,8.3,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5779,MN,MN,27,55751,1,1,1,3,Y,3,2,30,700,710,122287,122487,3.5,8.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5781,MN,MN,27,55763,1,1,0,4,Y,3,2,40,830,830,11888,12088,3.5,9.9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5782,MN,MN,27,55765,1,1,0,4,Y,5,2,25,1000,1030,121387,121587,3,7.3,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5784,MN,MN,27,55765,1,1,0,4,Y,4,2,50,1000,1015,21188,21388,3.1,10.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5785,MN,MN,27,55768,1,1,0,2,Y,3,2,1,2015,1600,30388,30388,3.3,9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5789,MN,MN,27,55782,1,1,0,7,Y,3,2,21,730,730,121287,121487,1.5,16.1,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5792,MN,MN,27,55792,1,1,0,4,Y,2,2,24,630,632,121587,121787,2.1,13.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5794,MN,MN,27,55792,1,1,0,4,Y,4,2,33,1730,1730,122287,122487,1.5,15.9,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5795,MN,MN,27,55792,1,1,0,2,Y,3,2,34,1000,1430,11188,11388,1.3,24.4,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5796,MN,MN,27,55792,1,1,0,4,Y,3,2,36,1800,1800,10188,10188,3.1,10.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5797,MN,MN,27,55792,1,1,0,4,Y,1,2,42,1900,1900,11788,11988,7.2,5.7,485.435931,1,0,137,ST LOUIS,27137,0.622088,69
5798,MN,MN,27,55792,1,1,0,4,Y,1,2,46,1055,1056,12788,12988,1.4,15.7,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5799,MN,MN,27,55792,1,1,0,4,Y,4,2,45,1600,1600,20288,20288,1.3,18.5,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5800,MN,MN,27,55803,1,1,0,4,Y,2,2,21,2000,2000,11188,11388,1.5,34.2,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5802,MN,MN,27,55803,1,1,0,2,Y,3,2,24,530,530,121487,121687,2.3,9.2,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5804,MN,MN,27,55803,1,1,0,7,Y,2,2,25,900,900,122987,123187,1.2,21.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5807,MN,MN,27,55804,1,1,0,4,Y,1,2,25,1000,1000,121387,121587,1.4,12.9,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5808,MN,MN,27,55804,1,1,1,2,Y,3,2,27,2122,1910,121387,121787,7.2,5.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5809,MN,MN,27,55804,1,1,0,4,Y,4,2,35,1230,1230,122987,123187,1.1,19.6,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5811,MN,MN,27,55804,1,1,0,4,Y,5,2,39,1900,2100,11488,11688,3.2,8.6,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5812,MN,MN,27,55804,1,1,0,4,Y,4,2,41,1900,1900,12788,12988,1.5,13.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5813,MN,MN,27,55804,1,1,0,0,Y,1,2,43,1510,2200,11688,11888,3.6,6,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5814,MN,MN,27,55804,1,1,0,4,Y,3,2,43,2200,2200,11788,11988,0.8,41,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5815,MN,MN,27,55804,1,1,0,2,Y,4,2,44,1800,1911,12088,12288,1.6,15.4,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5816,MN,MN,27,55804,1,1,0,4,Y,3,2,49,1610,800,20288,20288,1.4,11.7,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5817,MN,MN,27,55804,1,1,0,2,Y,3,2,50,850,850,21488,21688,2.7,8,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5818,MN,MN,27,55804,1,1,0,4,Y,2,2,1,835,835,22788,22988,3.3,7.2,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5820,MN,MN,27,55805,1,1,0,3,Y,4,2,37,1130,1130,10188,10188,0.6,27.1,461.274696,1,0,137,ST LOUIS,27137,0.622088,69
5821,MN,MN,27,55805,1,1,0,3,Y,5,2,2,1627,907,22688,22888,2,12.9,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5822,MN,MN,27,55805,1,1,0,4,Y,4,2,3,1700,1800,31488,31688,1.9,15.2,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5823,MN,MN,27,55806,1,1,0,4,Y,3,2,26,1100,1100,121287,121487,0.9,20.3,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5824,MN,MN,27,55806,1,1,0,0,Y,4,2,26,725,825,121487,121687,5.4,4.9,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5826,MN,MN,27,55807,1,1,0,4,Y,5,2,28,800,800,121787,121987,3.1,8.1,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5827,MN,MN,27,55807,1,1,0,0,Y,4,2,31,1600,1600,121987,122187,1.8,12.6,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5828,MN,MN,27,55807,1,1,1,3,N,2,2,33,2000,2000,122987,123187,0.9,35,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5830,MN,MN,27,55807,1,1,0,4,Y,2,2,37,2000,2030,123187,10188,1.7,15.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5831,MN,MN,27,55807,1,1,0,2,Y,3,2,41,1400,1400,12188,12388,3.1,8.9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5832,MN,MN,27,55807,1,1,1,3,Y,3,2,46,1700,1700,12688,12988,0.7,24.2,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5834,MN,MN,27,55807,1,1,0,4,Y,1,2,3,1015,1015,22588,22788,1.4,15.4,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5835,MN,MN,27,55807,1,1,0,2,Y,2,2,4,1645,1733,22388,22588,1.8,16,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5836,MN,MN,27,55808,1,0,0,2,Y,1,2,35,2225,1800,11288,11588,1.5,63.3,485.435931,1,0,137,ST LOUIS,27137,0.622088,69
5838,MN,MN,27,55808,1,1,0,7,Y,2,2,27,1015,1115,11288,11488,2.4,14.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5839,MN,MN,27,55808,1,1,0,4,Y,1,2,50,1500,1500,20288,20288,2.7,7.8,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5840,MN,MN,27,55810,1,1,0,4,Y,3,2,25,1330,1300,122687,122887,1.7,25.7,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5841,MN,MN,27,55810,1,1,1,3,N,2,2,41,710,710,12088,12288,1.1,65.2,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5842,MN,MN,27,55810,1,1,1,3,Y,5,2,43,1100,1100,12488,12788,1.8,9.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5843,MN,MN,27,55810,1,1,0,4,Y,5,2,4,1600,1600,22988,30388,0.2,0,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5844,MN,MN,27,55811,1,1,0,4,Y,5,2,27,1100,1155,122287,122787,2.2,12.5,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5845,MN,MN,27,55811,1,1,0,4,Y,1,2,28,1300,1300,121387,121587,4.6,5.3,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5846,MN,MN,27,55811,1,1,0,2,Y,1,2,29,2000,2000,121687,121887,2.1,12.6,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5847,MN,MN,27,55811,1,1,0,4,Y,2,2,39,800,930,11888,12088,2,15.5,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5849,MN,MN,27,55811,1,1,0,2,Y,2,2,46,1700,2045,12888,13088,6.4,5.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5850,MN,MN,27,55811,1,1,0,4,Y,1,2,1,1710,1725,31288,31488,3,8.2,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5851,MN,MN,27,55811,1,1,0,2,Y,4,2,1,1920,1920,22488,22688,2,12.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5852,MN,MN,27,55812,1,1,0,7,Y,3,2,30,1300,1300,121987,122187,0.9,21.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69
5853,MN,MN,27,55812,1,1,0,4,Y,4,2,30,1200,1200,10188,11088,3.3,7.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5854,MN,MN,27,55812,1,5,0,4,Y,2,2,44,1630,1630,12188,12388,1.8,12.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5855,MN,MN,27,55812,1,1,0,4,Y,2,2,45,1400,1400,20288,20288,1.8,14.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5857,MN,MN,27,55972,1,1,0,4,Y,5,2,23,1010,1010,121287,121487,4.3,6.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69
5859,MN,MN,27,56301,2,1,0,7,Y,1,3,22,1900,2150,120287,121087,6.4,5.1,1024.442902,0,0,145,STEARNS,27145,1.12344,70
5861,MN,MN,27,56301,2,1,0,3,N,2,3,24,1959,1959,121387,121587,2.1,9.2,921.864905,0,0,145,STEARNS,27145,1.12344,70
5862,MN,MN,27,56301,2,1,0,4,Y,1,3,32,930,1530,122087,122287,3.3,11.2,1024.442902,0,0,145,STEARNS,27145,1.12344,70
5863,MN,MN,27,56301,2,1,0,2,Y,2,3,35,1155,1150,123187,10188,1.3,16,921.864905,0,0,145,STEARNS,27145,1.12344,70
5864,MN,MN,27,56301,2,1,0,4,Y,4,3,26,930,1200,122787,122987,5,7.4,990.411554,0,0,145,STEARNS,27145,1.12344,70
5865,MN,MN,27,56301,2,1,1,3,Y,4,3,37,1130,1030,122787,122987,1,18.3,990.411554,1,0,145,STEARNS,27145,1.12344,70
5866,MN,MN,27,56303,2,1,0,4,Y,2,3,27,740,827,122187,122387,7,5.9,921.864905,0,0,145,STEARNS,27145,1.12344,70
5867,MN,MN,27,56303,2,1,0,2,Y,1,3,34,845,845,10188,10188,5.7,5.9,1024.442902,0,0,145,STEARNS,27145,1.12344,70
5868,MN,MN,27,56303,2,1,0,7, ,1,3,49,800,800,20288,20288,10.1,3.6,1024.442902,0,0,145,STEARNS,27145,1.12344,70
5869,MN,MN,27,56303,2,1,0,2,Y,3,3,49,1530,1530,20288,20288,6.6,5.2,1071.318034,1,0,145,STEARNS,27145,1.12344,70
5870,MN,MN,27,56303,2,1,1,5,Y,3,3,3,1600,1600,31288,31488,2.6,17,1071.318034,0,0,145,STEARNS,27145,1.12344,70
5872,MN,MN,27,56307,2,1,1,3,Y,2,3,33,2200,2245,122787,122987,1.5,21.6,921.864905,0,0,145,STEARNS,27145,1.12344,70
5873,MN,MN,27,56310,2,1,0,4,Y,2,3,28,903,927,121987,122187,5,5.6,921.864905,0,0,145,STEARNS,27145,1.12344,70
5874,MN,MN,27,56310,2,1,0,4,Y,5,3,48,1800,1800,20288,20288,7.4,4.3,893.23743,0,0,145,STEARNS,27145,1.12344,70
5875,MN,MN,27,56320,2,1,0,2,Y,5,3,32,2100,2100,122187,122387,14.5,3.5,893.23743,1,0,145,STEARNS,27145,1.12344,70
5876,MN,MN,27,56320,2,1,0,3,Y,4,3,25,2230,2230,122887,123087,1.8,13.8,990.411554,0,0,145,STEARNS,27145,1.12344,70
5878,MN,MN,27,56340,2,1,0,4,Y,2,3,48,2330,2330,40488,40488,2.6,8.5,921.864905,0,0,145,STEARNS,27145,1.12344,70
5879,MN,MN,27,56368,2,1,0,4,Y,5,4,27,845,845,11888,12088,3.7,9.9,1105.956867,0,0,145,STEARNS,27145,1.12344,70
5880,MN,MN,27,56374,2,1,0,2,N,5,3,23,730,700,121287,121487,1.9,9.5,893.23743,0,0,145,STEARNS,27145,1.12344,70
5881,MN,MN,27,56378,2,1,1,3,Y,5,3,40,1930,1930,11688,11888,2.2,10.2,893.23743,0,0,145,STEARNS,27145,1.12344,70
5882,MN,MN,27,56379,2,1,0,4,Y,3,3,1,1955,2205,22388,22588,5,6.8,1071.318034,0,0,145,STEARNS,27145,1.12344,70
5883,MN,MN,27,55060,4,1,0,7,Y,4,3,31,2300,455,121987,122287,7.3,4,990.411554,0,0,147,STEELE,27147,1.30971,71
5884,MN,MN,27,55060,4,1,0,4,Y,2,3,34,1030,1030,122387,122587,3.7,10.6,921.864905,1,0,147,STEELE,27147,1.30971,71
5885,MN,MN,27,55060,4,1,0,4,Y,4,3,40,1900,2100,12188,12388,2.9,9,990.411554,0,0,147,STEELE,27147,1.30971,71
5886,MN,MN,27,55060,4,1,0,2,Y,2,3,41,1730,1730,12488,12688,4.4,6,921.864905,0,0,147,STEELE,27147,1.30971,71
5887,MN,MN,27,55060,4,1,0,4,Y,3,3,42,2000,2000,11788,11988,8.4,3.9,1071.318034,0,0,147,STEELE,27147,1.30971,71
5889,MN,MN,27,55060,4,1,0,4,Y,3,3,46,1200,1200,20288,20288,3.6,6.7,1071.318034,0,0,147,STEELE,27147,1.30971,71
5890,MN,MN,27,55917,4,1,0,2,Y,5,3,2,1700,1700,30388,30388,1.5,13.5,893.23743,0,0,147,STEELE,27147,1.30971,71
5891,MN,MN,27,56072,4,1,0,4,Y,2,3,22,800,800,121587,121787,8.6,4.2,921.864905,0,0,147,STEELE,27147,1.30971,71
5892,MN,MN,27,56093,4,1,0,2,Y,3,3,43,1600,1700,20288,20288,10.6,3.5,1071.318034,0,0,147,STEELE,27147,1.30971,71
5893,MN,MN,27,56221,5,1,0,2,Y,4,4,39,900,900,11888,12088,8,3.8,1177.377355,0,0,149,STEVENS,27149,1.60124,72
5894,MN,MN,27,56267,5,1,0,4,Y,4,4,4,1150,1250,31288,31488,4.5,5.4,1177.377355,0,0,149,STEVENS,27149,1.60124,72
5895,MN,MN,27,56215,5,1,0,7,Y,1,4,34,1330,1400,122887,123087,3,10.5,1088.985661,0,0,151,SWIFT,27151,1.37167,73
5897,MN,MN,27,56215,5,1,0,0,Y,4,4,36,1200,1200,12688,12888,1.5,15.1,1177.377355,0,0,151,SWIFT,27151,1.37167,73
5898,MN,MN,27,56252,5,1,0,4,Y,2,4,42,1500,1900,11988,12188,4.8,6.3,1146.49919,0,0,151,SWIFT,27151,1.37167,73
5899,MN,MN,27,56336,2,1,0,4,Y,1,3,43,1200,1200,12088,12288,6.8,4.7,1024.442902,0,0,153,TODD,27153,0.95424,74
5900,MN,MN,27,56347,2,1,0,4,Y,4,3,29,730,745,122487,122687,2.1,9.7,990.411554,0,0,153,TODD,27153,0.95424,74
5901,MN,MN,27,56347,2,1,1,3,Y,5,3,2,1645,1645,30388,31088,6,5.1,893.23743,0,0,153,TODD,27153,0.95424,74
5902,MN,MN,27,56236,5,1,1,3,Y,3,2,31,1550,1605,122687,122887,2.9,8.3,433.316718,0,0,155,TRAVERSE,27155,1.64476,75
5903,MN,MN,27,56292,5,1,0,4,Y,4,2,47,930,830,21988,22288,6.7,4.6,461.274696,0,0,155,TRAVERSE,27155,1.64476,75
5904,MN,MN,27,56296,5,1,0,4,Y,3,2,32,1830,2230,122887,10188,19.3,3,433.316718,0,0,155,TRAVERSE,27155,1.64476,75
5905,MN,MN,27,56296,5,1,0,7,Y,5,2,32,1100,2300,21188,21388,4,7.5,471.366223,0,0,155,TRAVERSE,27155,1.64476,75
5906,MN,MN,27,55041,4,0,0,0, ,2,3,37,1800,1800,31288,31488,5.9,8.6,921.864905,0,0,157,WABASHA,27157,1.16193,76
5907,MN,MN,27,55041,4,1,0,4,Y,5,3,43,900,900,12388,12588,9,4.2,893.23743,0,0,157,WABASHA,27157,1.16193,76
5909,MN,MN,27,55932,4,1,1,3,Y,1,3,2,1830,1830,22588,22788,1.1,22.3,1024.442902,0,0,157,WABASHA,27157,1.16193,76
5911,MN,MN,27,55964,4,1,0,4,Y,2,3,49,815,809,20288,20288,11.5,3.3,921.864905,0,0,157,WABASHA,27157,1.16193,76
5912,MN,MN,27,55981,4,1,0,1,Y,1,3,42,1930,1930,12288,12488,9.6,3.7,1024.442902,0,0,157,WABASHA,27157,1.16193,76
5913,MN,MN,27,56464,2,1,0,4,Y,2,3,48,1800,1900,41788,41988,2.9,7.4,921.864905,0,0,159,WADENA,27159,0.510671,77
5914,MN,MN,27,56479,2,1,1,3,Y,4,3,36,1215,1630,122687,122887,0.7,25.4,990.411554,0,0,159,WADENA,27159,0.510671,77
5915,MN,MN,27,56481,2,1,1,3,N,3,3,29,1000,1000,121987,122187,3.2,7.8,1071.318034,0,0,159,WADENA,27159,0.510671,77
5916,MN,MN,27,56482,2,1,0,4,Y,2,3,28,1000,1000,122087,122287,4.7,8.9,921.864905,0,0,159,WADENA,27159,0.510671,77
5917,MN,MN,27,56482,2,1,0,4,Y,3,3,49,815,930,20288,20288,4.8,5.8,1071.318034,1,0,159,WADENA,27159,0.510671,77
5918,MN,MN,27,56048,4,1,0,4,Y,3,3,25,2100,2120,21788,21988,0.4,0,1071.318034,0,0,161,WASECA,27161,1.23666,78
5919,MN,MN,27,56072,4,1,0,4,Y,3,3,21,1730,1000,21788,22088,9.3,3.2,1071.318034,0,0,161,WASECA,27161,1.23666,78
5920,MN,MN,27,56093,4,1,0,2,Y,1,3,26,1015,1215,121387,121587,1.7,11.4,1024.442902,0,0,161,WASECA,27161,1.23666,78
5921,MN,MN,27,56093,4,1,1,1,N,1,3,45,1830,2000,12688,12888,0.9,24,1024.442902,0,0,161,WASECA,27161,1.23666,78
5922,MN,MN,27,55016,3,1,0,7,Y,4,2,22,2000,2000,120287,121087,10.2,3.9,461.274696,0,0,163,WASHINGTON,27163,0.862876,79
5924,MN,MN,27,55016,3,1,0,4,Y,4,2,24,930,930,121387,121587,2.2,9.6,461.274696,0,0,163,WASHINGTON,27163,0.862876,79
5926,MN,MN,27,55016,3,1,0,4,Y,2,2,31,2130,2130,121987,122187,12.2,2.9,461.62367,0,0,163,WASHINGTON,27163,0.862876,79
5927,MN,MN,27,55016,3,1,0,7,Y,3,2,34,1715,1705,122687,122887,4.6,5.5,433.316718,0,0,163,WASHINGTON,27163,0.862876,79
5928,MN,MN,27,55016,3,1,0,0,Y,3,2,49,1030,1130,20288,20288,6.2,4.4,433.316718,0,0,163,WASHINGTON,27163,0.862876,79
5929,MN,MN,27,55016,3,1,0,2,N,3,2,3,2015,2100,31888,32088,6.5,4.4,433.316718,0,0,163,WASHINGTON,27163,0.862876,79
5930,MN,MN,27,55025,3,1,0,2,Y,1,2,23,900,900,121987,122187,2.8,8.9,485.435931,0,0,163,WASHINGTON,27163,0.862876,79
5931,MN,MN,27,55025,3,1,0,7, ,1,2,33,800,804,122087,122287,1.9,10.5,485.435931,0,0,163,WASHINGTON,27163,0.862876,79
5934,MN,MN,27,55025,3,1,0,7,Y,1,2,44,1730,1730,12288,12488,1,20.1,485.435931,0,0,163,WASHINGTON,27163,0.862876,79
5935,MN,MN,27,55025,3,0,1,0, ,1,2,47,1245,1900,20288,20288,1.2,19.3,485.435931,0,0,163,WASHINGTON,27163,0.862876,79
5936,MN,MN,27,55038,3,2,0,2,Y,5,2,32,1758,2017,122087,122287,1.6,19.7,471.366223,0,0,163,WASHINGTON,27163,0.862876,79
5937,MN,MN,27,55038,3,1,0,2,Y,1,2,33,1400,1420,122687,122887,0.8,22,485.435931,0,0,163,WASHINGTON,27163,0.862876,79
5938,MN,MN,27,55038,3,1,0,7,Y,2,2,1,1640,1930,22788,22988,1.7,12.8,461.62367,0,0,163,WASHINGTON,27163,0.862876,79
5939,MN,MN,27,55042,3,1,0,4,Y,3,2,25,930,930,123087,10188,4.7,8,433.316718,0,0,163,WASHINGTON,27163,0.862876,79
5940,MN,MN,27,55042,3,1,1,7,N,2,2,26,1200,1200,122187,122387,1.7,18.2,461.62367,1,0,163,WASHINGTON,27163,0.862876,79
5941,MN,MN,27,55042,3,1,0,4,Y,5,2,41,1100,1100,22488,22688,3.3,6.9,471.366223,0,0,163,WASHINGTON,27163,0.862876,79
5943,MN,MN,27,55043,3,1,0,4,Y,1,2,27,1445,1445,10188,10188,9.8,3.5,485.435931,0,0,163,WASHINGTON,27163,0.862876,79
5944,MN,MN,27,55043,3,1,0,4,Y,4,2,43,1700,2030,12188,12388,5.3,6.6,461.274696,1,0,163,WASHINGTON,27163,0.862876,79
5945,MN,MN,27,55043,3,1,0,2,Y,4,2,41,1015,1105,12988,13188,8.5,3.9,461.274696,0,0,163,WASHINGTON,27163,0.862876,79
5946,MN,MN,27,55047,3,1,0,4, ,5,2,42,1630,730,20288,20288,1.9,10.1,471.366223,0,0,163,WASHINGTON,27163,0.862876,79
5947,MN,MN,27,55071,3,1,0,2,Y,5,2,41,1750,1115,12688,13088,6.6,3.8,471.366223,0,0,163,WASHINGTON,27163,0.862876,79
5948,MN,MN,27,55071,3,1,0,4,Y,3,2,47,1400,1400,20288,20288,3.8,6,433.316718,0,0,163,WASHINGTON,27163,0.862876,79
5949,MN,MN,27,55073,3,1,0,4,Y,4,2,4,245,245,30388,31188,5.9,5.4,461.274696,0,0,163,WASHINGTON,27163,0.862876,79
5950,MN,MN,27,55082,3,0,0,0, ,5,2,29,1745,1745,121687,121887,4.9,6.5,471.366223,0,0,163,WASHINGTON,27163,0.862876,79
5951,MN,MN,27,55082,3,1,1,3,Y,4,2,30,1519,1719,121987,122187,2.5,8.9,461.274696,0,0,163,WASHINGTON,27163,0.862876,79
5952,MN,MN,27,55082,3,1,0,4,Y,5,2,30,1500,1500,122087,122287,10.7,5.1,471.366223,0,0,163,WASHINGTON,27163,0.862876,79
5954,MN,MN,27,55082,3,1,0,4,Y,5,2,33,800,800,123187,10188,2.1,12.8,471.366223,0,0,163,WASHINGTON,27163,0.862876,79
5955,MN,MN,27,55082,3,1,0,4,Y,1,2,36,1730,1730,10188,11188,4.7,5.8,485.435931,0,0,163,WASHINGTON,27163,0.862876,79
5956,MN,MN,27,55082,3,1,0,2,Y,5,2,37,800,800,11188,11388,3.7,6.4,471.366223,0,0,163,WASHINGTON,27163,0.862876,79
5957,MN,MN,27,55082,3,1,0,2,Y,1,2,45,1730,1830,12088,12288,13.4,3.1,485.435931,0,0,163,WASHINGTON,27163,0.862876,79
5958,MN,MN,27,55082,3,1,0,0,Y,4,2,48,1720,1720,20288,20288,2.9,8.7,461.274696,0,0,163,WASHINGTON,27163,0.862876,79
5959,MN,MN,27,55082,3,1,0,4,Y,3,2,50,1754,1725,22888,30388,4.3,6,433.316718,0,0,163,WASHINGTON,27163,0.862876,79
5961,MN,MN,27,55082,3,1,0,3,Y,4,2,2,1500,1600,22488,22888,1.8,10.1,461.274696,0,0,163,WASHINGTON,27163,0.862876,79
5962,MN,MN,27,55115,3,1,0,4,Y,2,5,33,1825,1905,122687,122887,1.5,26.5,2246.96884,1,0,163,WASHINGTON,27163,0.862876,79
5963,MN,MN,27,55119,3,1,0,2,Y,1,5,30,1900,1900,121987,122187,1.8,10.8,2116.561544,0,0,163,WASHINGTON,27163,0.862876,79
5964,MN,MN,27,55119,3,1,0,2,Y,3,5,33,2245,2245,123087,10188,1.3,24,2119.396234,0,0,163,WASHINGTON,27163,0.862876,79
5966,MN,MN,27,55125,3,1,0,4,Y,2,5,24,1748,1749,121287,121487,20.4,2.3,2246.96884,2,0,163,WASHINGTON,27163,0.862876,79
5967,MN,MN,27,55125,3,1,0,7,Y,5,5,35,2300,2300,122787,122987,6,6.9,2179.503255,1,0,163,WASHINGTON,27163,0.862876,79
