d3mIndex,Company,Year,timeseries_file,Date,Close
4238,ibm,1987,ibm.1987.csv,1987-12-08,23.186
4239,ibm,1987,ibm.1987.csv,1987-12-09,23.706
4240,ibm,1987,ibm.1987.csv,1987-12-10,23.08
4241,ibm,1987,ibm.1987.csv,1987-12-11,22.904
4242,ibm,1987,ibm.1987.csv,1987-12-14,23.94
4243,ibm,1987,ibm.1987.csv,1987-12-15,24.125
4244,ibm,1987,ibm.1987.csv,1987-12-16,24.717
4245,ibm,1987,ibm.1987.csv,1987-12-17,24.017
4246,ibm,1987,ibm.1987.csv,1987-12-18,24.381
4247,ibm,1987,ibm.1987.csv,1987-12-21,24.592
4248,ibm,1987,ibm.1987.csv,1987-12-22,24.592
4249,ibm,1987,ibm.1987.csv,1987-12-23,24.85
4250,ibm,1987,ibm.1987.csv,1987-12-24,24.925
4251,ibm,1987,ibm.1987.csv,1987-12-28,24.072
4252,ibm,1987,ibm.1987.csv,1987-12-29,24.125
4253,ibm,1987,ibm.1987.csv,1987-12-30,24.334
4254,ibm,1988,ibm.1988.csv,1988-11-01,25.785999999999998
4255,ibm,1988,ibm.1988.csv,1988-11-02,25.552
4256,ibm,1988,ibm.1988.csv,1988-11-03,25.427
4257,ibm,1988,ibm.1988.csv,1988-11-04,25.008000000000003
4258,ibm,1988,ibm.1988.csv,1988-11-07,24.775
4259,ibm,1988,ibm.1988.csv,1988-11-08,24.9
4260,ibm,1988,ibm.1988.csv,1988-11-09,24.925
4261,ibm,1988,ibm.1988.csv,1988-11-10,24.9
4262,ibm,1988,ibm.1988.csv,1988-11-11,24.256999999999998
4263,ibm,1988,ibm.1988.csv,1988-11-14,24.357
4264,ibm,1988,ibm.1988.csv,1988-11-15,24.433000000000003
4265,ibm,1988,ibm.1988.csv,1988-11-16,24.024
4266,ibm,1988,ibm.1988.csv,1988-11-17,24.024
4267,ibm,1988,ibm.1988.csv,1988-11-18,24.072
4268,ibm,1988,ibm.1988.csv,1988-11-21,24.049
4269,ibm,1988,ibm.1988.csv,1988-11-22,24.334
4270,ibm,1988,ibm.1988.csv,1988-11-23,24.541
4271,ibm,1988,ibm.1988.csv,1988-11-25,24.125
4272,ibm,1988,ibm.1988.csv,1988-11-28,24.726
4273,ibm,1988,ibm.1988.csv,1988-11-29,24.824
4274,ibm,1988,ibm.1988.csv,1988-11-30,24.641
4275,ibm,1988,ibm.1988.csv,1988-12-01,24.592
4276,ibm,1988,ibm.1988.csv,1988-12-02,24.8
4277,ibm,1988,ibm.1988.csv,1988-12-05,25.133000000000003
4278,ibm,1988,ibm.1988.csv,1988-12-06,25.401
4279,ibm,1988,ibm.1988.csv,1988-12-07,25.166999999999998
4280,ibm,1988,ibm.1988.csv,1988-12-08,24.824
4281,ibm,1988,ibm.1988.csv,1988-12-09,25.034000000000002
4282,ibm,1988,ibm.1988.csv,1988-12-12,25.061
4283,ibm,1988,ibm.1988.csv,1988-12-13,25.109
4284,ibm,1988,ibm.1988.csv,1988-12-14,25.061
4285,ibm,1988,ibm.1988.csv,1988-12-15,25.166999999999998
4286,ibm,1988,ibm.1988.csv,1988-12-16,25.218000000000004
4287,ibm,1988,ibm.1988.csv,1988-12-19,25.526
4288,ibm,1988,ibm.1988.csv,1988-12-20,25.633000000000003
4289,ibm,1988,ibm.1988.csv,1988-12-21,25.576
4290,ibm,1988,ibm.1988.csv,1988-12-22,25.474
4291,ibm,1988,ibm.1988.csv,1988-12-23,25.66
4292,ibm,1988,ibm.1988.csv,1988-12-27,25.601
4293,ibm,1988,ibm.1988.csv,1988-12-28,25.474
4294,ibm,1988,ibm.1988.csv,1988-12-29,25.633000000000003
4295,ibm,1988,ibm.1988.csv,1988-12-30,25.344
4296,ibm,1989,ibm.1989.csv,1989-11-01,20.8
4297,ibm,1989,ibm.1989.csv,1989-11-02,20.358
4298,ibm,1989,ibm.1989.csv,1989-11-03,20.483
4299,ibm,1989,ibm.1989.csv,1989-11-06,20.1
4300,ibm,1989,ibm.1989.csv,1989-11-07,20.25
4301,ibm,1989,ibm.1989.csv,1989-11-08,20.125
4302,ibm,1989,ibm.1989.csv,1989-11-09,20.25
4303,ibm,1989,ibm.1989.csv,1989-11-10,20.408
4304,ibm,1989,ibm.1989.csv,1989-11-13,20.430999999999997
4305,ibm,1989,ibm.1989.csv,1989-11-14,20.383
4306,ibm,1989,ibm.1989.csv,1989-11-15,20.358
4307,ibm,1989,ibm.1989.csv,1989-11-16,20.198
4308,ibm,1989,ibm.1989.csv,1989-11-17,20.616
4309,ibm,1989,ibm.1989.csv,1989-11-20,20.533
4310,ibm,1989,ibm.1989.csv,1989-11-21,20.691
4311,ibm,1989,ibm.1989.csv,1989-11-22,20.824
4312,ibm,1989,ibm.1989.csv,1989-11-24,20.875
4313,ibm,1989,ibm.1989.csv,1989-11-27,20.665
4314,ibm,1989,ibm.1989.csv,1989-11-28,20.566
4315,ibm,1989,ibm.1989.csv,1989-11-29,20.33
4316,ibm,1989,ibm.1989.csv,1989-11-30,20.301
4317,ibm,1989,ibm.1989.csv,1989-12-01,20.198
4318,ibm,1989,ibm.1989.csv,1989-12-04,20.641
4319,ibm,1989,ibm.1989.csv,1989-12-05,20.715999999999998
4320,ibm,1989,ibm.1989.csv,1989-12-06,20.509
4321,ibm,1989,ibm.1989.csv,1989-12-07,20.383
4322,ibm,1989,ibm.1989.csv,1989-12-08,20.149
4323,ibm,1989,ibm.1989.csv,1989-12-11,19.991
4324,ibm,1989,ibm.1989.csv,1989-12-12,20.174
4325,ibm,1989,ibm.1989.csv,1989-12-13,19.94
4326,ibm,1989,ibm.1989.csv,1989-12-14,19.782
4327,ibm,1989,ibm.1989.csv,1989-12-15,19.756
4328,ibm,1989,ibm.1989.csv,1989-12-18,19.472
4329,ibm,1989,ibm.1989.csv,1989-12-19,19.707
4330,ibm,1989,ibm.1989.csv,1989-12-20,19.682000000000002
4331,ibm,1989,ibm.1989.csv,1989-12-21,19.782
4332,ibm,1989,ibm.1989.csv,1989-12-22,19.83
4333,ibm,1989,ibm.1989.csv,1989-12-26,19.657
4334,ibm,1989,ibm.1989.csv,1989-12-27,19.707
4335,ibm,1989,ibm.1989.csv,1989-12-28,19.572
4336,ibm,1989,ibm.1989.csv,1989-12-29,19.572
4337,ibm,1990,ibm.1990.csv,1990-11-01,22.303
4338,ibm,1990,ibm.1990.csv,1990-11-02,22.537
4339,ibm,1990,ibm.1990.csv,1990-11-05,22.436999999999998
4340,ibm,1990,ibm.1990.csv,1990-11-06,22.436999999999998
4341,ibm,1990,ibm.1990.csv,1990-11-07,22.151999999999997
4342,ibm,1990,ibm.1990.csv,1990-11-08,22.362
4343,ibm,1990,ibm.1990.csv,1990-11-09,22.928
4344,ibm,1990,ibm.1990.csv,1990-11-12,23.498
4345,ibm,1990,ibm.1990.csv,1990-11-13,23.295
4346,ibm,1990,ibm.1990.csv,1990-11-14,23.607
4347,ibm,1990,ibm.1990.csv,1990-11-15,23.42
4348,ibm,1990,ibm.1990.csv,1990-11-16,23.63
4349,ibm,1990,ibm.1990.csv,1990-11-19,23.865
4350,ibm,1990,ibm.1990.csv,1990-11-20,23.58
4351,ibm,1990,ibm.1990.csv,1990-11-21,23.74
4352,ibm,1990,ibm.1990.csv,1990-11-23,23.42
4353,ibm,1990,ibm.1990.csv,1990-11-26,23.68
4354,ibm,1990,ibm.1990.csv,1990-11-27,23.607
4355,ibm,1990,ibm.1990.csv,1990-11-28,23.374000000000002
4356,ibm,1990,ibm.1990.csv,1990-11-29,23.295
4357,ibm,1990,ibm.1990.csv,1990-11-30,23.63
4358,ibm,1990,ibm.1990.csv,1990-12-03,23.58
4359,ibm,1990,ibm.1990.csv,1990-12-04,23.865
4360,ibm,1990,ibm.1990.csv,1990-12-05,23.84
4361,ibm,1990,ibm.1990.csv,1990-12-06,23.186
4362,ibm,1990,ibm.1990.csv,1990-12-07,23.397
4363,ibm,1990,ibm.1990.csv,1990-12-10,23.58
4364,ibm,1990,ibm.1990.csv,1990-12-11,23.473000000000003
4365,ibm,1990,ibm.1990.csv,1990-12-12,23.789
4366,ibm,1990,ibm.1990.csv,1990-12-13,23.473000000000003
4367,ibm,1990,ibm.1990.csv,1990-12-14,23.14
4368,ibm,1990,ibm.1990.csv,1990-12-17,23.186
4369,ibm,1990,ibm.1990.csv,1990-12-18,23.607
4370,ibm,1990,ibm.1990.csv,1990-12-19,23.448
4371,ibm,1990,ibm.1990.csv,1990-12-20,23.656999999999996
4372,ibm,1990,ibm.1990.csv,1990-12-21,23.68
4373,ibm,1990,ibm.1990.csv,1990-12-24,23.68
4374,ibm,1990,ibm.1990.csv,1990-12-26,23.607
4375,ibm,1990,ibm.1990.csv,1990-12-27,23.63
4376,ibm,1990,ibm.1990.csv,1990-12-28,23.58
4377,ibm,1991,ibm.1991.csv,1991-11-01,20.457
4378,ibm,1991,ibm.1991.csv,1991-11-04,20.174
4379,ibm,1991,ibm.1991.csv,1991-11-05,20.1
4380,ibm,1991,ibm.1991.csv,1991-11-06,20.1
4381,ibm,1991,ibm.1991.csv,1991-11-07,20.774
4382,ibm,1991,ibm.1991.csv,1991-11-08,20.851
4383,ibm,1991,ibm.1991.csv,1991-11-11,20.824
4384,ibm,1991,ibm.1991.csv,1991-11-12,20.665
4385,ibm,1991,ibm.1991.csv,1991-11-13,20.566
4386,ibm,1991,ibm.1991.csv,1991-11-14,20.8
4387,ibm,1991,ibm.1991.csv,1991-11-15,20.015
4388,ibm,1991,ibm.1991.csv,1991-11-18,20.222
4389,ibm,1991,ibm.1991.csv,1991-11-19,20.073
4390,ibm,1991,ibm.1991.csv,1991-11-20,19.864
4391,ibm,1991,ibm.1991.csv,1991-11-21,19.839000000000002
4392,ibm,1991,ibm.1991.csv,1991-11-22,19.707
4393,ibm,1991,ibm.1991.csv,1991-11-25,19.782
4394,ibm,1991,ibm.1991.csv,1991-11-26,20.358
4395,ibm,1991,ibm.1991.csv,1991-11-27,19.607
4396,ibm,1991,ibm.1991.csv,1991-11-29,19.239
4397,ibm,1991,ibm.1991.csv,1991-12-02,19.19
4398,ibm,1991,ibm.1991.csv,1991-12-03,18.977999999999998
4399,ibm,1991,ibm.1991.csv,1991-12-04,18.722
4400,ibm,1991,ibm.1991.csv,1991-12-05,18.77
4401,ibm,1991,ibm.1991.csv,1991-12-06,18.51
4402,ibm,1991,ibm.1991.csv,1991-12-09,17.703
4403,ibm,1991,ibm.1991.csv,1991-12-10,17.937
4404,ibm,1991,ibm.1991.csv,1991-12-11,18.253
4405,ibm,1991,ibm.1991.csv,1991-12-12,18.429000000000002
4406,ibm,1991,ibm.1991.csv,1991-12-13,18.304000000000002
4407,ibm,1991,ibm.1991.csv,1991-12-16,18.069000000000003
4408,ibm,1991,ibm.1991.csv,1991-12-17,17.784000000000002
4409,ibm,1991,ibm.1991.csv,1991-12-18,17.937
4410,ibm,1991,ibm.1991.csv,1991-12-19,17.653
4411,ibm,1991,ibm.1991.csv,1991-12-20,17.839000000000002
4412,ibm,1991,ibm.1991.csv,1991-12-23,18.352999999999998
4413,ibm,1991,ibm.1991.csv,1991-12-24,18.352999999999998
4414,ibm,1991,ibm.1991.csv,1991-12-26,18.352999999999998
4415,ibm,1991,ibm.1991.csv,1991-12-27,18.589000000000002
4416,ibm,1991,ibm.1991.csv,1991-12-30,18.797
4417,ibm,1992,ibm.1992.csv,1992-11-02,14.33
4418,ibm,1992,ibm.1992.csv,1992-11-03,14.38
4419,ibm,1992,ibm.1992.csv,1992-11-04,14.194
4420,ibm,1992,ibm.1992.csv,1992-11-05,13.702
4421,ibm,1992,ibm.1992.csv,1992-11-06,13.779000000000002
4422,ibm,1992,ibm.1992.csv,1992-11-09,14.037
4423,ibm,1992,ibm.1992.csv,1992-11-10,13.702
4424,ibm,1992,ibm.1992.csv,1992-11-11,13.52
4425,ibm,1992,ibm.1992.csv,1992-11-12,13.335
4426,ibm,1992,ibm.1992.csv,1992-11-13,13.493
4427,ibm,1992,ibm.1992.csv,1992-11-16,13.493
4428,ibm,1992,ibm.1992.csv,1992-11-17,13.357999999999999
4429,ibm,1992,ibm.1992.csv,1992-11-18,13.126
4430,ibm,1992,ibm.1992.csv,1992-11-19,12.743
4431,ibm,1992,ibm.1992.csv,1992-11-20,12.952
4432,ibm,1992,ibm.1992.csv,1992-11-23,13.162
4433,ibm,1992,ibm.1992.csv,1992-11-24,13.493
4434,ibm,1992,ibm.1992.csv,1992-11-25,13.593
4435,ibm,1992,ibm.1992.csv,1992-11-27,13.729000000000001
4436,ibm,1992,ibm.1992.csv,1992-11-30,14.194
4437,ibm,1992,ibm.1992.csv,1992-12-01,14.094000000000001
4438,ibm,1992,ibm.1992.csv,1992-12-02,14.118
4439,ibm,1992,ibm.1992.csv,1992-12-03,13.985999999999999
4440,ibm,1992,ibm.1992.csv,1992-12-04,13.937000000000001
4441,ibm,1992,ibm.1992.csv,1992-12-07,13.702
4442,ibm,1992,ibm.1992.csv,1992-12-08,13.593
4443,ibm,1992,ibm.1992.csv,1992-12-09,13.026
4444,ibm,1992,ibm.1992.csv,1992-12-10,12.843
4445,ibm,1992,ibm.1992.csv,1992-12-11,12.978
4446,ibm,1992,ibm.1992.csv,1992-12-14,13.075999999999999
4447,ibm,1992,ibm.1992.csv,1992-12-15,11.673
4448,ibm,1992,ibm.1992.csv,1992-12-16,10.786
4449,ibm,1992,ibm.1992.csv,1992-12-17,11.020999999999999
4450,ibm,1992,ibm.1992.csv,1992-12-18,10.687000000000001
4451,ibm,1992,ibm.1992.csv,1992-12-21,10.162
4452,ibm,1992,ibm.1992.csv,1992-12-22,10.765
4453,ibm,1992,ibm.1992.csv,1992-12-23,10.662
4454,ibm,1992,ibm.1992.csv,1992-12-24,10.972999999999999
4455,ibm,1992,ibm.1992.csv,1992-12-28,10.765
4456,ibm,1992,ibm.1992.csv,1992-12-29,10.345999999999998
4457,ibm,1992,ibm.1992.csv,1992-12-30,10.431
4458,ibm,1993,ibm.1993.csv,1993-11-01,9.929
4459,ibm,1993,ibm.1993.csv,1993-11-02,10.58
4460,ibm,1993,ibm.1993.csv,1993-11-03,10.555
4461,ibm,1993,ibm.1993.csv,1993-11-04,10.345999999999998
4462,ibm,1993,ibm.1993.csv,1993-11-05,10.37
4463,ibm,1993,ibm.1993.csv,1993-11-08,10.454
4464,ibm,1993,ibm.1993.csv,1993-11-09,10.222000000000001
4465,ibm,1993,ibm.1993.csv,1993-11-10,10.37
4466,ibm,1993,ibm.1993.csv,1993-11-11,10.814
4467,ibm,1993,ibm.1993.csv,1993-11-12,10.738
4468,ibm,1993,ibm.1993.csv,1993-11-15,10.605
4469,ibm,1993,ibm.1993.csv,1993-11-16,10.972999999999999
4470,ibm,1993,ibm.1993.csv,1993-11-17,10.786
4471,ibm,1993,ibm.1993.csv,1993-11-18,10.972999999999999
4472,ibm,1993,ibm.1993.csv,1993-11-19,10.786
4473,ibm,1993,ibm.1993.csv,1993-11-22,10.814
4474,ibm,1993,ibm.1993.csv,1993-11-23,11.047
4475,ibm,1993,ibm.1993.csv,1993-11-24,11.466
4476,ibm,1993,ibm.1993.csv,1993-11-26,11.599
4477,ibm,1993,ibm.1993.csv,1993-11-29,11.315999999999999
4478,ibm,1993,ibm.1993.csv,1993-11-30,11.207
4479,ibm,1993,ibm.1993.csv,1993-12-01,11.047
4480,ibm,1993,ibm.1993.csv,1993-12-02,11.183
4481,ibm,1993,ibm.1993.csv,1993-12-03,11.13
4482,ibm,1993,ibm.1993.csv,1993-12-06,11.183
4483,ibm,1993,ibm.1993.csv,1993-12-07,11.183
4484,ibm,1993,ibm.1993.csv,1993-12-08,11.207
4485,ibm,1993,ibm.1993.csv,1993-12-09,11.155
4486,ibm,1993,ibm.1993.csv,1993-12-10,11.49
4487,ibm,1993,ibm.1993.csv,1993-12-13,11.933
4488,ibm,1993,ibm.1993.csv,1993-12-14,11.673
4489,ibm,1993,ibm.1993.csv,1993-12-15,11.832
4490,ibm,1993,ibm.1993.csv,1993-12-16,11.958
4491,ibm,1993,ibm.1993.csv,1993-12-17,12.425999999999998
4492,ibm,1993,ibm.1993.csv,1993-12-20,12.14
4493,ibm,1993,ibm.1993.csv,1993-12-21,12.192
4494,ibm,1993,ibm.1993.csv,1993-12-22,12.324000000000002
4495,ibm,1993,ibm.1993.csv,1993-12-23,12.192
4496,ibm,1993,ibm.1993.csv,1993-12-27,12.3
4497,ibm,1993,ibm.1993.csv,1993-12-28,12.14
4498,ibm,1993,ibm.1993.csv,1993-12-29,12.092
4499,ibm,1993,ibm.1993.csv,1993-12-30,11.857000000000001
4500,ibm,1994,ibm.1994.csv,1994-11-01,15.363
4501,ibm,1994,ibm.1994.csv,1994-11-02,15.448
4502,ibm,1994,ibm.1994.csv,1994-11-03,15.289000000000001
4503,ibm,1994,ibm.1994.csv,1994-11-04,14.795
4504,ibm,1994,ibm.1994.csv,1994-11-07,14.947000000000001
4505,ibm,1994,ibm.1994.csv,1994-11-08,15.179
4506,ibm,1994,ibm.1994.csv,1994-11-09,15.390999999999998
4507,ibm,1994,ibm.1994.csv,1994-11-10,14.982000000000001
4508,ibm,1994,ibm.1994.csv,1994-11-11,15.055
4509,ibm,1994,ibm.1994.csv,1994-11-14,15.155
4510,ibm,1994,ibm.1994.csv,1994-11-15,15.215
4511,ibm,1994,ibm.1994.csv,1994-11-16,15.132
4512,ibm,1994,ibm.1994.csv,1994-11-17,15.215
4513,ibm,1994,ibm.1994.csv,1994-11-18,15.239
4514,ibm,1994,ibm.1994.csv,1994-11-21,15.155
4515,ibm,1994,ibm.1994.csv,1994-11-22,14.512
4516,ibm,1994,ibm.1994.csv,1994-11-23,14.561
4517,ibm,1994,ibm.1994.csv,1994-11-25,14.712
4518,ibm,1994,ibm.1994.csv,1994-11-28,14.687999999999999
4519,ibm,1994,ibm.1994.csv,1994-11-29,14.687999999999999
4520,ibm,1994,ibm.1994.csv,1994-11-30,14.712
4521,ibm,1994,ibm.1994.csv,1994-12-01,14.455
4522,ibm,1994,ibm.1994.csv,1994-12-02,14.85
4523,ibm,1994,ibm.1994.csv,1994-12-05,14.85
4524,ibm,1994,ibm.1994.csv,1994-12-06,14.895
4525,ibm,1994,ibm.1994.csv,1994-12-07,14.822000000000001
4526,ibm,1994,ibm.1994.csv,1994-12-08,14.587
4527,ibm,1994,ibm.1994.csv,1994-12-09,14.870999999999999
4528,ibm,1994,ibm.1994.csv,1994-12-12,14.687999999999999
4529,ibm,1994,ibm.1994.csv,1994-12-13,14.512
4530,ibm,1994,ibm.1994.csv,1994-12-14,14.614
4531,ibm,1994,ibm.1994.csv,1994-12-15,14.664000000000001
4532,ibm,1994,ibm.1994.csv,1994-12-16,14.587
4533,ibm,1994,ibm.1994.csv,1994-12-19,14.895
4534,ibm,1994,ibm.1994.csv,1994-12-20,14.712
4535,ibm,1994,ibm.1994.csv,1994-12-21,15.312999999999999
4536,ibm,1994,ibm.1994.csv,1994-12-22,15.289000000000001
4537,ibm,1994,ibm.1994.csv,1994-12-23,15.289000000000001
4538,ibm,1994,ibm.1994.csv,1994-12-27,15.448
4539,ibm,1994,ibm.1994.csv,1994-12-28,15.179
4540,ibm,1994,ibm.1994.csv,1994-12-29,15.470999999999998
4541,ibm,1994,ibm.1994.csv,1994-12-30,15.289000000000001
4542,ibm,1995,ibm.1995.csv,1995-11-01,20.149
4543,ibm,1995,ibm.1995.csv,1995-11-02,20.726
4544,ibm,1995,ibm.1995.csv,1995-11-03,21.109
4545,ibm,1995,ibm.1995.csv,1995-11-06,20.910999999999998
4546,ibm,1995,ibm.1995.csv,1995-11-07,20.54
4547,ibm,1995,ibm.1995.csv,1995-11-08,20.33
4548,ibm,1995,ibm.1995.csv,1995-11-09,20.465999999999998
4549,ibm,1995,ibm.1995.csv,1995-11-10,20.259
4550,ibm,1995,ibm.1995.csv,1995-11-13,20.259
4551,ibm,1995,ibm.1995.csv,1995-11-14,19.839000000000002
4552,ibm,1995,ibm.1995.csv,1995-11-15,19.864
4553,ibm,1995,ibm.1995.csv,1995-11-16,19.891
4554,ibm,1995,ibm.1995.csv,1995-11-17,19.791
4555,ibm,1995,ibm.1995.csv,1995-11-20,19.348
4556,ibm,1995,ibm.1995.csv,1995-11-21,19.657
4557,ibm,1995,ibm.1995.csv,1995-11-22,19.816
4558,ibm,1995,ibm.1995.csv,1995-11-24,19.94
4559,ibm,1995,ibm.1995.csv,1995-11-27,19.94
4560,ibm,1995,ibm.1995.csv,1995-11-28,20.174
4561,ibm,1995,ibm.1995.csv,1995-11-29,20.207
4562,ibm,1995,ibm.1995.csv,1995-11-30,20.1
4563,ibm,1995,ibm.1995.csv,1995-12-01,19.707
4564,ibm,1995,ibm.1995.csv,1995-12-04,20.0
4565,ibm,1995,ibm.1995.csv,1995-12-05,19.916
4566,ibm,1995,ibm.1995.csv,1995-12-06,19.916
4567,ibm,1995,ibm.1995.csv,1995-12-07,19.707
4568,ibm,1995,ibm.1995.csv,1995-12-08,20.149
4569,ibm,1995,ibm.1995.csv,1995-12-11,20.024
4570,ibm,1995,ibm.1995.csv,1995-12-12,19.839000000000002
4571,ibm,1995,ibm.1995.csv,1995-12-13,19.657
4572,ibm,1995,ibm.1995.csv,1995-12-14,19.497
4573,ibm,1995,ibm.1995.csv,1995-12-15,18.77
4574,ibm,1995,ibm.1995.csv,1995-12-18,18.51
4575,ibm,1995,ibm.1995.csv,1995-12-19,19.112000000000002
4576,ibm,1995,ibm.1995.csv,1995-12-20,18.589000000000002
4577,ibm,1995,ibm.1995.csv,1995-12-21,18.905
4578,ibm,1995,ibm.1995.csv,1995-12-22,18.977999999999998
4579,ibm,1995,ibm.1995.csv,1995-12-26,19.088
4580,ibm,1995,ibm.1995.csv,1995-12-27,19.139
4581,ibm,1995,ibm.1995.csv,1995-12-28,18.747
4582,ibm,1995,ibm.1995.csv,1995-12-29,19.005
4583,ibm,1996,ibm.1996.csv,1996-11-01,26.52
4584,ibm,1996,ibm.1996.csv,1996-11-04,26.779
4585,ibm,1996,ibm.1996.csv,1996-11-05,27.096999999999998
4586,ibm,1996,ibm.1996.csv,1996-11-06,27.749000000000002
4587,ibm,1996,ibm.1996.csv,1996-11-07,27.824
4588,ibm,1996,ibm.1996.csv,1996-11-08,27.947
4589,ibm,1996,ibm.1996.csv,1996-11-11,27.980999999999998
4590,ibm,1996,ibm.1996.csv,1996-11-12,27.715
4591,ibm,1996,ibm.1996.csv,1996-11-13,28.031999999999996
4592,ibm,1996,ibm.1996.csv,1996-11-14,28.474
4593,ibm,1996,ibm.1996.csv,1996-11-15,30.159000000000002
4594,ibm,1996,ibm.1996.csv,1996-11-18,30.528000000000002
4595,ibm,1996,ibm.1996.csv,1996-11-19,32.056
4596,ibm,1996,ibm.1996.csv,1996-11-20,31.747
4597,ibm,1996,ibm.1996.csv,1996-11-21,32.056
4598,ibm,1996,ibm.1996.csv,1996-11-22,32.966
4599,ibm,1996,ibm.1996.csv,1996-11-25,32.791
4600,ibm,1996,ibm.1996.csv,1996-11-26,32.866
4601,ibm,1996,ibm.1996.csv,1996-11-27,32.89
4602,ibm,1996,ibm.1996.csv,1996-11-29,33.15
4603,ibm,1996,ibm.1996.csv,1996-12-02,33.909
4604,ibm,1996,ibm.1996.csv,1996-12-03,33.827
4605,ibm,1996,ibm.1996.csv,1996-12-04,33.701
4606,ibm,1996,ibm.1996.csv,1996-12-05,32.966
4607,ibm,1996,ibm.1996.csv,1996-12-06,32.373000000000005
4608,ibm,1996,ibm.1996.csv,1996-12-09,33.282
4609,ibm,1996,ibm.1996.csv,1996-12-10,32.816
4610,ibm,1996,ibm.1996.csv,1996-12-11,32.473
4611,ibm,1996,ibm.1996.csv,1996-12-12,31.538
4612,ibm,1996,ibm.1996.csv,1996-12-13,31.796999999999997
4613,ibm,1996,ibm.1996.csv,1996-12-16,30.912
4614,ibm,1996,ibm.1996.csv,1996-12-17,31.59
4615,ibm,1996,ibm.1996.csv,1996-12-18,32.998000000000005
4616,ibm,1996,ibm.1996.csv,1996-12-19,32.89
4617,ibm,1996,ibm.1996.csv,1996-12-20,32.165
4618,ibm,1996,ibm.1996.csv,1996-12-23,32.089
4619,ibm,1996,ibm.1996.csv,1996-12-24,32.398
4620,ibm,1996,ibm.1996.csv,1996-12-26,32.398
4621,ibm,1996,ibm.1996.csv,1996-12-27,32.265
4622,ibm,1996,ibm.1996.csv,1996-12-30,31.956999999999997
4623,ibm,1997,ibm.1997.csv,1997-11-03,42.276
4624,ibm,1997,ibm.1997.csv,1997-11-04,42.41
4625,ibm,1997,ibm.1997.csv,1997-11-05,42.745
4626,ibm,1997,ibm.1997.csv,1997-11-06,42.044
4627,ibm,1997,ibm.1997.csv,1997-11-07,41.391999999999996
4628,ibm,1997,ibm.1997.csv,1997-11-10,40.64
4629,ibm,1997,ibm.1997.csv,1997-11-11,41.183
4630,ibm,1997,ibm.1997.csv,1997-11-12,40.196
4631,ibm,1997,ibm.1997.csv,1997-11-13,41.24100000000001
4632,ibm,1997,ibm.1997.csv,1997-11-14,42.226000000000006
4633,ibm,1997,ibm.1997.csv,1997-11-17,43.06
4634,ibm,1997,ibm.1997.csv,1997-11-18,42.485
4635,ibm,1997,ibm.1997.csv,1997-11-19,42.876999999999995
4636,ibm,1997,ibm.1997.csv,1997-11-20,43.578
4637,ibm,1997,ibm.1997.csv,1997-11-21,43.911
4638,ibm,1997,ibm.1997.csv,1997-11-24,42.902
4639,ibm,1997,ibm.1997.csv,1997-11-25,44.674
4640,ibm,1997,ibm.1997.csv,1997-11-26,45.659
4641,ibm,1997,ibm.1997.csv,1997-11-28,45.56100000000001
4642,ibm,1997,ibm.1997.csv,1997-12-01,46.826
4643,ibm,1997,ibm.1997.csv,1997-12-02,46.077
4644,ibm,1997,ibm.1997.csv,1997-12-03,45.917
4645,ibm,1997,ibm.1997.csv,1997-12-04,45.451
4646,ibm,1997,ibm.1997.csv,1997-12-05,46.701
4647,ibm,1997,ibm.1997.csv,1997-12-08,46.963
4648,ibm,1997,ibm.1997.csv,1997-12-09,45.917
4649,ibm,1997,ibm.1997.csv,1997-12-10,44.305
4650,ibm,1997,ibm.1997.csv,1997-12-11,42.276
4651,ibm,1997,ibm.1997.csv,1997-12-12,41.761
4652,ibm,1997,ibm.1997.csv,1997-12-15,41.967
4653,ibm,1997,ibm.1997.csv,1997-12-16,43.162
4654,ibm,1997,ibm.1997.csv,1997-12-17,42.437
4655,ibm,1997,ibm.1997.csv,1997-12-18,41.599
4656,ibm,1997,ibm.1997.csv,1997-12-19,42.485
4657,ibm,1997,ibm.1997.csv,1997-12-22,42.67
4658,ibm,1997,ibm.1997.csv,1997-12-23,41.033
4659,ibm,1997,ibm.1997.csv,1997-12-24,41.24100000000001
4660,ibm,1997,ibm.1997.csv,1997-12-26,42.302
4661,ibm,1997,ibm.1997.csv,1997-12-29,42.745
4662,ibm,1997,ibm.1997.csv,1997-12-30,42.902
4663,ibm,1998,ibm.1998.csv,1998-11-02,61.732
4664,ibm,1998,ibm.1998.csv,1998-11-03,61.31399999999999
4665,ibm,1998,ibm.1998.csv,1998-11-04,61.523999999999994
4666,ibm,1998,ibm.1998.csv,1998-11-05,61.99100000000001
4667,ibm,1998,ibm.1998.csv,1998-11-06,62.375
4668,ibm,1998,ibm.1998.csv,1998-11-09,62.976000000000006
4669,ibm,1998,ibm.1998.csv,1998-11-10,64.89699999999999
4670,ibm,1998,ibm.1998.csv,1998-11-11,65.374
4671,ibm,1998,ibm.1998.csv,1998-11-12,65.681
4672,ibm,1998,ibm.1998.csv,1998-11-13,65.499
4673,ibm,1998,ibm.1998.csv,1998-11-16,66.309
4674,ibm,1998,ibm.1998.csv,1998-11-17,65.732
4675,ibm,1998,ibm.1998.csv,1998-11-18,66.15100000000001
