d3mIndex,QuestionFilename,SentenceFilename
3093,2191,15026
2026,1124,8519
5885,2560,17516
15072,568,3779
8259,2828,19508
3610,2308,15510
18081,926,6219
8417,2850,19652
14055,444,2989
841,2805,19559
22491,1440,9726
10924,93,436
14922,549,3657
23012,1510,10205
10877,91,406
28243,2130,14117
22493,1440,9728
25073,1759,11815
629,2577,17722
9456,2953,20559
2545,1575,11851
27681,2068,13694
5659,2534,17308
26755,1952,13062
4127,2364,15970
8814,2887,19974
14133,450,3046
12233,247,1533
6183,2597,17760
6797,2663,18281
26967,1976,13176
18154,929,6270
10637,71,227
8649,2869,19835
23105,1521,10242
27704,2070,13706
26652,1942,12990
5099,2468,16819
21835,1364,10788
19931,1136,7711
15169,577,3817
5977,2570,17585
5890,2560,17513
11478,162,942
8689,2875,19882
10529,54,134
23671,1592,10714
2271,1355,10183
9331,2941,20460
14022,438,2979
9006,2910,20144
21576,1335,9008
7642,2765,18979
24656,1703,11475
12769,297,1938
7494,2749,18854
16382,722,4843
93,329,2597
5488,2512,17161
10801,83,327
14747,526,3536
13991,435,2947
807,2763,19187
2728,1806,13485
18325,953,6397
6484,2629,18009
25928,1858,12465
8001,2801,19289
18298,951,6382
18332,953,6404
19377,1063,20234
700,2643,18257
10196,18,21162
10347,33,21297
18950,1023,6954
2845,1949,14455
20350,1183,8059
8620,2867,19801
7388,2738,18771
10643,72,231
14628,512,3426
14373,481,3259
26898,1970,6736
20787,1240,8386
23602,1584,10649
15603,636,4156
23997,1628,10980
7138,2705,9226
24812,1722,11588
13572,394,2579
12845,306,2005
22996,1509,10162
21326,1304,8800
9538,2962,20635
13520,386,2541
16074,689,4562
20435,1194,4732
28361,2147,14196
20341,1183,8068
4665,2425,16407
20911,1256,8500
24127,1644,11105
26742,1950,13048
20261,1175,7995
24701,1708,15155
10451,45,64
12947,316,2084
7929,2795,19234
23696,1595,10738
14041,441,15152
22304,1419,9575
12146,239,1452
9518,2961,20630
5853,2554,17484
26279,1901,18267
16682,756,2521
13110,338,2259
27350,2029,13464
15036,565,3744
27877,2090,13843
12185,243,1482
15492,623,4059
3658,2313,15567
6878,2675,18362
17426,848,5691
25469,1802,12105
10727,78,289
12639,283,1838
12083,230,1388
956,2905,20437
3036,2126,14983
2027,1124,8520
13016,325,2161
28841,2206,14573
16263,708,4727
25723,1831,12339
26894,1970,6732
11390,152,850
13130,340,2270
24004,1629,10994
20750,1237,8358
24591,1695,11423
3059,2159,15009
4096,2362,15921
24781,1720,11574
28511,2165,5276
19303,1058,7207
23267,1539,10379
6114,2587,17701
6432,2624,17967
14459,491,3309
10840,86,370
20030,1145,7785
9931,3003,20953
855,2816,19614
18516,974,6579
20714,1229,8299
18551,977,6599
3708,2315,15598
44,2576,17713
20993,1268,8571
23222,1534,10334
21927,1376,9280
13615,400,2631
11682,181,1080
14359,479,3246
21294,1303,8779
26993,1977,10059
15662,641,4221
28412,2153,14236
23311,1549,1224
3576,2302,15480
5702,2540,17368
27151,1997,13308
20828,1245,8428
26756,1953,13063
21338,1305,8820
8758,2880,19919
13136,343,2281
28441,2157,14260
5020,2463,16741
26960,1975,13158
18209,936,6311
18735,997,6781
13451,377,2488
11631,176,1055
6090,2585,17691
15198,582,3848
22873,1489,10069
7040,2696,18506
2792,1905,14153
83,219,1800
28818,2200,14538
25508,1805,12135
17457,851,17254
24728,1711,1562
11371,150,839
16399,724,4851
16624,748,5050
9199,2925,20303
14646,513,3434
8887,2894,20038
1678,727,5557
3374,2279,15301
4828,2441,16556
28762,2196,14504
15250,589,3880
12478,267,1726
27432,2039,5496
25924,1857,20186
28992,2222,2623
16622,748,5049
15104,569,17360
10974,101,487
6815,2666,18306
13058,333,2191
2837,1949,14458
27546,2050,13605
2038,1146,8646
18071,923,4822
24804,1722,11580
25096,1760,11830
20626,1217,8236
8978,2906,20122
7341,2732,15718
19592,1091,7411
12392,259,1645
14246,465,3148
10707,75,267
265,2093,14948
10807,83,333
19060,1032,16416
25246,1778,11946
15574,632,4133
29061,2234,14748
28823,2201,4248
14775,529,3545
17059,806,5423
11595,172,1026
17089,808,5438
6840,2669,18324
18353,956,6433
26811,1959,13084
18596,981,6635
10526,54,132
28175,2123,14062
20894,1253,8487
21808,1362,9193
19238,1053,7165
12488,268,15625
20114,1156,7864
19649,1097,7461
22927,1499,10124
28194,2127,14082
23055,1513,10219
17266,832,5573
771,2741,18995
24697,1706,11514
9624,2968,20722
25653,1820,12275
20647,1220,8260
2650,1685,12659
4462,2401,16251
16365,720,4826
25223,1776,11908
22324,1421,9585
4275,2379,16081
21491,1326,6418
23642,1590,10696
14121,450,3034
17288,834,5601
18876,1016,6887
21607,1339,9040
49,2576,17718
15453,619,4032
19635,1095,7448
12279,250,1550
16018,682,18263
8850,2890,20000
18013,919,6159
9478,2954,20577
16105,690,4590
19434,1072,7278
2112,1212,9151
7723,2770,19035
3964,2344,15811
13734,411,2737
28898,2213,14606
17682,873,5863
21994,1381,9325
12413,262,1663
27772,2076,13762
28164,2122,14048
10569,61,172
20088,1154,7842
23535,1578,15509
5863,2556,17498
3839,2330,15719
26997,1978,13181
28264,2132,14139
26554,1931,12914
15702,646,4255
25398,1792,12062
13075,333,2200
26964,1976,13173
16244,707,4716
25372,1790,12031
17286,834,5599
25117,1763,11843
28434,2156,14255
26243,1897,12708
14702,519,3467
28698,2187,14451
20621,1217,8246
8803,2886,19972
27267,2014,4357
5239,2488,16939
26216,1891,5950
19320,1061,7222
9129,2920,20258
16551,743,4984
21650,1342,9081
29194,2252,14854
11320,144,21179
22207,1403,9485
15469,621,4048
5818,2553,17471
10766,81,301
8932,2900,20082
12040,226,1367
2117,1223,9230
19297,1057,19478
10459,47,66
20605,1215,8226
309,2272,15246
6880,2675,18364
8459,2854,19685
767,2730,18906
2398,1443,10873
25381,1791,12039
24813,1722,11589
19398,1066,7241
2445,1475,11162
20935,1259,8525
14450,491,3310
24185,1649,11146
16104,690,4589
4422,2398,16208
14400,483,3283
26914,1970,6728
1257,186,1490
15543,630,4118
8218,2824,19481
27295,2019,13414
12177,241,1475
14701,519,3466
7963,2797,19248
27111,1995,13288
21863,1368,9221
5353,2500,17054
6593,2640,18100
10105,10,15608
14662,514,16297
12931,315,2071
22343,1424,9602
10814,83,341
19866,1127,7655
21097,1280,17135
19099,1038,7083
7850,2784,19153
4189,2369,16024
21372,1308,8857
23255,1538,10368
2315,1387,10413
19654,1098,7478
19925,1134,7702
27977,2102,13908
2745,1839,9312
19531,1082,7382
2441,1475,11158
26509,1925,12902
14872,545,3629
15580,633,4142
25083,1759,11808
15870,664,4412
28138,2121,14043
19041,1030,7013
17143,817,5474
24458,1681,11335
7351,2733,18735
16511,737,4949
22852,1487,10066
8818,2887,19978
13148,345,2296
16984,796,5357
16408,726,4864
7626,2762,18965
2353,1409,10581
22121,1395,9428
1057,3002,21269
23384,1558,7696
4726,2431,16453
10778,82,305
9593,2965,20697
24414,1675,11300
3755,2320,15642
11640,177,1059
2530,1553,11721
17246,828,5541
12683,288,1869
23041,1512,18241
5234,2487,16935
16217,703,4694
24122,1643,11101
9120,2919,20235
19498,1079,7328
13618,400,2633
25569,1811,12190
4854,2442,16565
13695,407,2680
18666,989,6722
12791,299,1959
21506,1326,6406
3552,2302,15470
13989,435,2945
24021,1631,11003
16616,747,5032
9771,2984,20829
20229,1171,7963
14458,491,3308
11969,214,1300
3962,2344,15808
5646,2533,17297
19916,1133,7694
28134,2121,14040
12134,237,1441
12038,226,1365
2950,2027,14901
8399,2846,19637
6073,2581,17668
27484,2044,12048
14601,509,15607
6934,2682,18414
17022,802,5816
3794,2323,15667
5163,2478,16893
8836,2890,20007
7082,2701,18527
13660,403,2650
14225,461,3131
10804,83,330
163,1101,8332
18552,977,6600
24856,1729,11645
26630,1939,12973
12061,227,1372
16829,775,17630
18306,952,6386
13470,379,2503
3518,2296,15444
25581,1811,12193
25959,1861,12484
4535,2411,16341
15637,637,4187
26500,1924,12888
22533,1445,9755
751,2708,18725
26617,1937,12971
5967,2569,17577
14390,482,3265
7624,2761,18963
27103,1993,13267
25670,1822,12288
2842,1949,14462
1595,573,4405
27127,1995,13283
15744,651,4299
12125,236,1427
6424,2623,17953
7678,2766,3005
26287,1902,12732
10554,60,166
4850,2442,16561
16083,690,4593
22547,1449,9775
22699,1466,9904
20771,1239,8370
6912,2679,18396
13675,405,2668
6765,2661,18261
19908,1131,7687
4215,2373,16040
11911,205,1240
27211,2006,13352
5743,2543,17387
2407,1453,10963
660,2610,17984
28422,2155,14248
16124,693,4615
5116,2469,16822
21634,1341,9067
20608,1216,8228
17599,863,5794
5415,2506,7986
21788,1361,7340
26251,1899,12716
27157,1997,13315
3128,2237,15085
2623,1664,12495
15197,582,3847
20029,1145,7784
3426,2285,15364
14835,537,3596
5542,2522,17208
22050,1390,9377
17895,905,6073
9000,2908,20139
23682,1593,7057
25786,1838,512
28979,2221,14675
3172,2258,15113
28536,2168,14313
12010,223,1337
28086,2117,14006
7339,2732,15716
4918,2451,16646
28449,2157,14273
1855,935,7199
23930,1620,10914
16195,701,4682
19621,1092,7428
7370,2735,18745
12324,255,1596
2578,1608,12094
25012,1748,20283
28429,2155,14254
4987,2461,16709
5600,2531,17251
25350,1788,12007
4056,2355,15901
8176,2819,19421
1409,363,2886
23302,1548,10406
21700,1349,9122
13794,418,2786
27446,2040,13552
10394,41,21335
22948,1502,923
19585,1090,7405
14138,450,3051
7213,2716,18637
14250,466,3152
14342,477,3230
641,2588,17808
28926,2216,14622
15119,570,3783
3006,2105,14952
9072,2915,20191
2688,1728,12981
21251,1298,8740
13444,377,2493
13584,396,2591
10678,75,248
5140,2473,16845
25453,1801,12087
5846,2554,17489
8180,2820,19424
26020,1867,12549
1714,760,5818
14901,548,3641
7300,2727,18715
5471,2511,17141
15681,643,4242
18324,953,6423
692,2643,18239
6865,2672,18347
22892,1493,10086
2056,1168,8834
25842,1847,8755
21609,1340,9042
16646,753,5069
26943,1974,13150
10395,41,21336
19803,1116,7580
20954,1262,8543
20375,1185,8085
7734,2773,19052
4452,2400,16250
9719,2978,20802
27653,2065,13684
18420,965,6493
2916,2016,14880
4208,2370,16035
11499,166,954
24685,1705,11502
9418,2950,20533
6632,2645,18134
20932,1258,8516
16366,721,4827
14151,453,3067
2406,1453,10962
5587,2530,17244
27261,2013,13401
9702,2976,20787
10593,67,191
15244,589,3874
982,2927,20641
680,2632,18171
16822,774,16624
26610,1937,12964
13181,350,2332
21439,1317,8891
1074,3002,21277
22117,1395,9424
16644,753,5068
18881,1016,6892
19975,1140,7741
1858,935,7202
19588,1090,7408
20835,1245,8415
8112,2814,19381
577,2524,17281
10943,95,19646
10914,93,449
25799,1840,12381
1071,3002,21274
381,2361,15958
25505,1805,12144
15207,582,3842
15135,574,3803
6842,2669,18325
28854,2207,14576
11694,183,1104
5612,2532,17254
1124,46,376
26479,1923,12871
18929,1020,6924
1599,584,4456
26625,1937,12962
23370,1557,10471
15126,572,3798
17816,892,6004
16286,712,4754
15953,677,4483
11119,116,601
12361,257,1643
5182,2482,16908
23049,1512,18249
15962,677,4490
939,2893,20333
886,2849,19923
9516,2961,20628
12547,271,1750
15022,563,3727
6057,2580,17662
17124,812,5466
21696,1349,9119
26623,1937,12960
8409,2848,19644
16209,702,4688
19318,1061,7220
8212,2823,19454
18189,932,6291
10975,101,488
26947,1975,13153
22535,1446,9765
25353,1788,12010
13862,424,2833
14538,503,17350
9448,2953,20564
13178,350,2330
9875,2996,20923
26331,1908,12759
8101,2812,19360
570,2502,17149
16602,746,5020
26448,1920,12838
17728,877,5923
15314,599,3922
3963,2344,15809
1974,1067,8151
1476,428,3388
9588,2964,20689
7258,2723,18672
2021,1113,8444
10207,19,21176
16443,730,4889
21640,1342,9088
22663,1461,9875
17745,878,5931
707,2643,18246
13478,379,2509
17828,894,6016
18401,964,6476
17521,855,5753
19961,1140,7745
26679,1945,6395
11233,134,721
25892,1853,1872
23322,1551,15367
12687,288,1873
16332,718,4798
9430,2950,20525
22960,1504,10133
572,2513,17212
25944,1861,12478
12402,260,1654
13237,355,2348
11430,156,892
18355,956,6435
21951,1378,9293
27441,2040,13547
11838,198,2462
7418,2742,18799
27325,2026,13449
13697,407,2681
588,2524,17284
5619,2532,17261
22235,1406,9511
5144,2473,16849
4558,2412,15625
16371,721,4832
23278,1544,10385
29025,2224,14705
6147,2593,17745
7247,2722,18666
6497,2630,18017
17049,804,5408
19738,1108,7531
16425,728,4877
3276,2270,15209
18413,965,6479
22500,1440,9725
28169,2122,14053
14687,519,3460
3033,2126,14980
24001,1629,10991
16728,761,5136
23733,1601,10754
2765,1860,13810
568,2502,17148
1775,858,6553
15378,609,3979
8074,2811,19350
19401,1066,7244
28721,2190,14472
25110,1760,11827
19405,1068,7246
6008,2574,17608
28706,2188,14468
8457,2853,19679
13479,380,2517
20018,1145,7795
7051,2699,18520
4203,2370,16030
7301,2727,18716
18655,987,6702
4760,2433,16481
7132,2705,9231
1210,143,1166
26548,1930,8692
2505,1530,11541
489,2459,16780
19742,1109,7540
6586,2640,18093
24429,1676,11320
7081,2701,18526
16413,726,4875
8547,2862,19758
3600,2308,15519
15974,679,4505
18149,929,6266
6490,2630,18034
18573,980,6622
26551,1930,8686
25375,1790,12034
18730,997,6789
24430,1676,11321
16275,711,4742
19555,1087,20239
12982,321,2121
6992,2690,18462
6523,2634,18046
14827,535,3594
1584,562,4310
7200,2714,18620
4066,2357,15903
22684,1465,9899
11781,191,1149
28216,2128,14101
3352,2278,15294
23306,1548,10400
9616,2968,20707
6230,2603,17793
12358,257,1641
18319,953,6418
9056,2913,20174
8257,2828,19507
3827,2329,15707
14027,438,2969
26424,1918,2920
9475,2954,20573
23416,1562,10491
13147,345,2295
5473,2511,17143
19810,1118,7608
3125,2237,15082
20562,1209,8200
2834,1949,14453
6007,2574,17607
16922,787,5304
18131,928,6231
1767,847,6444
18629,983,6678
3222,2263,15160
16388,724,4854
19221,1051,7159
19788,1115,7570
28444,2157,14268
15376,609,3977
18792,1005,6833
3383,2280,15314
18207,936,6310
2312,1387,10423
24090,1638,11067
1966,1067,8152
11352,147,824
18820,1008,6851
3319,2275,15264
10854,87,380
15811,657,4358
17525,855,5744
15909,673,4447
21530,1328,8964
14658,514,16302
25299,1782,20011
24032,1633,11015
17927,910,155
20278,1176,8016
4100,2362,15924
28299,2136,17462
23987,1627,3878
11314,144,21173
25744,1834,12352
15428,615,4012
759,2719,18809
26333,1909,3287
24628,1701,11453
14773,527,3543
12896,312,2045
13795,418,2787
16788,768,5189
8092,2812,19366
3178,2259,15127
10090,10,15611
6558,2637,18070
18932,1021,6927
21483,1325,8950
13485,381,2523
28410,2153,14235
23970,1624,10956
24441,1678,11322
4906,2450,16639
18210,936,6312
8252,2828,19503
25751,1835,12357
28769,2197,14519
28858,2209,13726
12183,243,1480
20488,1199,2787
11713,183,1106
4779,2434,16506
25352,1788,12009
6441,2625,17975
5670,2536,17324
27586,2055,13629
19778,1115,7568
17171,820,5499
24024,1631,11006
18342,953,6415
10823,85,355
10467,47,73
12904,314,2060
17945,911,6093
7746,2774,19072
284,2203,15058
6856,2670,18331
4069,2357,15905
18851,1011,6883
10172,16,21145
21795,1361,7334
24639,1702,11467
28619,2179,14395
23829,1609,10836
9733,2980,20818
18251,941,6348
20618,1217,8244
6854,2670,18339
18231,939,6330
9441,2953,20552
25623,1818,12248
1884,957,7355
16435,728,4879
22761,1474,9989
22326,1422,9587
15600,636,4153
23203,1532,10319
15782,653,4335
27299,2020,13426
23839,1609,10831
20266,1175,7999
5399,2504,17084
11462,160,931
27196,2003,13351
6258,2607,17836
7436,2744,18815
7581,2757,18936
2737,1828,13642
3122,2226,15080
20923,1257,8503
15773,653,4321
2544,1575,11850
28350,2146,14180
21593,1337,9030
24058,1635,11035
13494,383,2529
446,2426,16498
18736,997,6782
3076,2169,15013
6024,2575,17624
25330,1786,11995
21032,1272,1023
24572,1693,11410
1427,374,3010
25938,1858,12467
10984,101,483
13169,347,2309
972,2916,20540
5907,2562,17525
16641,753,5063
6430,2623,17959
6262,2607,17840
17569,861,18278
9016,2911,9624
4313,2384,16119
11506,166,960
27227,2007,13374
20998,1268,8576
9834,2991,20883
11958,212,1290
1165,88,722
25271,1779,11954
24038,1633,11020
1148,77,662
27845,2086,13830
17941,911,6098
12018,224,1343
2586,1608,12091
1218,153,1269
23296,1548,10398
22800,1480,10014
17783,885,5975
12740,293,1922
15721,648,4276
18747,998,6801
8642,2869,19827
3001,2094,14942
7612,2760,18948
15222,585,3217
1338,275,2237
22650,1461,9881
23554,1581,10609
24327,1666,11238
26271,1901,18277
9860,2995,20902
10074,8,21099
25563,1810,12185
17924,910,168
3894,2339,15757
16698,758,5120
8565,2864,15819
17308,835,5605
20431,1194,4728
8160,2818,19410
21262,1298,8743
4512,2407,16292
19428,1071,7271
288,2203,15063
26732,1948,13040
20125,1159,7872
22167,1399,9448
554,2491,17043
12349,256,1611
8806,2886,19958
16492,733,4928
20829,1245,8429
3808,2326,15691
142,879,6760
26444,1920,12848
13843,421,2820
12711,290,1886
16156,698,4650
23430,1566,10531
26907,1970,6720
25589,1814,12219
13463,379,2514
27128,1995,13284
8134,2814,19384
12043,226,1369
6328,2614,17877
8109,2813,19372
27762,2076,13770
1637,661,5084
26058,1873,12581
22439,1435,9686
22045,1390,9373
12215,245,1512
3449,2287,15386
17963,915,6125
5158,2477,16861
9755,2982,12790
9015,2911,9621
9929,3003,20951
27084,1992,13249
21931,1376,9284
10950,97,461
22347,1424,9605
6354,2617,17914
3282,2270,15219
11465,160,933
15465,621,4045
6524,2634,18047
6887,2677,18371
15847,662,4389
27435,2039,5499
11883,202,1224
19442,1072,7276
17649,870,5835
27909,2096,13867
7598,2760,18944
2301,1377,10353
4481,2404,16272
20907,1256,8496
10546,58,150
18418,965,6491
11728,184,1117
26325,1908,12763
17843,896,6032
27710,2072,13719
24348,1667,11253
6925,2680,18407
25981,1863,12507
16023,682,18268
18269,943,6357
9354,2943,20475
26106,1878,17778
24942,1738,11722
7460,2746,18827
27708,2072,13716
24019,1631,11001
28689,2187,14443
26319,1908,12755
26403,1917,12818
17493,852,5713
7560,2755,18911
11889,203,1228
259,2093,14943
12706,290,1881
15906,671,4443
18468,971,6530
17261,831,5569
12145,238,1451
12509,268,15620
4937,2453,16662
12294,251,1558
22059,1391,9385
6847,2670,18330
17595,863,5790
24806,1722,11583
28840,2206,14572
20092,1154,7846
2092,1189,8979
5105,2468,16807
29133,2244,14816
7188,2713,18617
22098,1394,9403
19684,1104,7489
15817,658,4370
10520,53,127
3889,2337,15748
15680,643,4241
2847,1960,14542
23483,1572,10559
1876,957,7372
14982,559,3709
5729,2541,17377
25980,1863,12506
5100,2468,16820
24126,1644,11104
26647,1942,12995
5783,2549,17423
3737,2317,15620
27485,2044,12049
1867,946,7269
6031,2575,17621
11092,115,597
490,2459,16781
25033,1752,11777
16539,741,4969
14230,463,3135
28335,2143,14166
28829,2205,14564
26414,1918,2909
23166,1525,10270
22221,1405,9507
5361,2501,17058
18987,1028,6978
27393,2033,13510
11126,117,612
5113,2468,16815
23014,1510,10207
2879,1971,14643
11792,193,1160
15014,563,3732
12663,286,1853
4565,2412,15605
14695,519,3477
6611,2644,18122
5172,2479,16899
10259,26,21205
3451,2287,15388
22151,1399,9440
5051,2466,16764
26536,1928,20333
17810,889,5998
17003,799,5370
8091,2812,19365
27978,2102,13909
15704,646,4257
24802,1721,1783
24683,1705,11501
24017,1631,10999
1949,1046,7982
12014,224,1339
18617,983,6667
22718,1468,9926
19903,1130,7686
3557,2302,15484
4384,2396,16187
13786,416,2778
10958,99,468
5260,2492,16963
2525,1553,11717
13280,360,18550
5826,2553,17453
3800,2325,15680
16181,700,4672
21693,1348,9118
23397,1559,10476
20760,1237,8356
20151,1162,7905
1349,285,2324
3201,2262,15147
11941,209,1282
25119,1763,11845
12576,273,1767
11990,218,1320
24807,1722,11584
9911,2999,20936
12974,320,2108
16722,761,5140
15267,591,3895
16930,788,5314
8862,2891,15746
12398,260,1650
18646,985,6694
23599,1584,10646
4513,2407,16293
16526,739,4954
26209,1891,5954
22796,1480,10011
1559,539,4112
15998,681,4519
21480,1324,8943
23181,1527,10300
25036,1754,11780
19182,1047,7136
5295,2495,16996
1917,1002,7664
6224,2603,17805
9408,2948,20514
5708,2540,17349
23598,1583,10638
22048,1390,9376
24410,1675,11295
5294,2495,16995
14258,466,3163
2818,1938,14363
16352,719,4814
14159,455,3073
16187,700,4664
11807,195,1183
6504,2630,18024
16172,700,4658
5074,2467,16788
5302,2496,17003
7237,2720,18654
29054,2231,10961
19444,1073,7285
13396,372,2443
3931,2343,15793
23248,1537,10367
13394,371,2441
583,2524,17290
16046,686,4542
23814,1607,9751
28991,2222,2622
20975,1265,8560
9949,3005,20965
8961,2902,20105
23613,1585,10662
22561,1451,9791
11621,174,1044
22938,1501,10130
10987,101,484
24137,1645,11119
15588,635,4149
22822,1483,10024
28426,2155,14251
6310,2612,17868
23954,1622,10933
7902,2789,19193
27595,2055,13640
6228,2603,17807
2072,1179,8901
12384,258,2146
23925,1620,10909
7391,2738,18763
1763,836,6374
3876,2335,15735
9998,3009,21009
27560,2052,13614
3159,2258,15118
18531,976,6592
20214,1169,7953
18667,989,6730
5134,2472,16831
13087,335,2217
27809,2081,13811
21017,1271,8594
23149,1524,10257
7415,2742,18791
13978,434,2935
20124,1159,7871
5351,2500,17053
2217,1322,9961
16194,701,4681
25057,1757,11799
875,2849,19921
5533,2520,17201
13141,344,2286
15334,601,3938
1110,35,242
23318,1551,15363
28066,2115,15139
533,2480,16954
2738,1828,13643
12797,299,1952
13476,379,2507
20660,1222,8268
7925,2795,19230
10690,75,252
16556,744,4986
22394,1430,9651
13596,398,2611
3308,2273,15238
19781,1115,7572
15082,569,17345
13656,403,2661
14527,503,17364
11865,200,16883
3391,2281,15324
14307,471,3203
1376,307,2463
12290,251,1555
5788,2550,17427
10474,48,84
13916,429,2870
12735,292,1918
25940,1858,12469
13621,400,2628
21031,1272,1022
25034,1753,11778
25742,1834,12350
6518,2633,18041
7185,2713,18614
26817,1959,13090
17378,844,17350
21775,1360,9180
12651,284,1844
3144,2256,15095
2875,1971,14636
19051,1032,16420
9600,2966,20704
11002,103,503
1746,805,6104
21374,1309,8826
4048,2355,15893
3581,2304,15490
8052,2809,19326
6988,2690,18458
6817,2666,18308
5528,2519,17196
23612,1585,10661
19991,1143,7761
7770,2776,19084
7464,2746,18830
24970,1746,11742
21229,1295,8727
9868,2995,20909
9879,2996,20927
2216,1322,9960
11950,210,1286
27043,1986,13229
26205,1891,5947
26651,1942,12999
9444,2953,20561
5618,2532,17260
14798,533,3574
5828,2553,17455
20254,1175,8010
11561,170,16564
11090,115,594
13517,386,2533
19974,1140,7740
7304,2727,18703
12874,309,2026
8487,2856,19709
3879,2336,15738
25324,1785,11988
10894,92,414
4960,2457,16689
7468,2746,18834
24196,1649,11148
13933,432,2904
13331,367,2408
5025,2463,16745
8738,2878,19903
23252,1537,10360
5019,2463,16732
26456,1921,12851
28475,2161,14280
5874,2559,17507
10066,7,21070
2486,1508,11383
10362,36,21309
7875,2788,19171
15860,663,4394
12129,237,1436
13234,355,2341
4798,2436,16519
25113,1763,11839
7609,2760,18945
7934,2795,19220
27190,2003,13346
26364,1913,12796
3941,2343,15790
22923,1499,10121
24160,1647,11132
27475,2044,12047
18674,989,6712
16950,790,5328
11443,158,911
24155,1646,11125
15224,585,3219
19815,1119,7612
26766,1954,14369
4137,2365,15998
25031,1752,11775
12634,283,1833
20653,1221,18805
14956,556,9625
17751,881,5944
25424,1797,9055
25807,1841,12387
23087,1518,10227
24825,1724,11597
13464,379,2515
3627,2309,15526
81,109,896
7299,2727,18714
1183,110,900
28319,2140,14160
7784,2777,19093
20811,1243,8407
20380,1186,8089
25843,1847,8756
24666,1704,11491
19458,1074,7290
2823,1938,14372
25628,1818,12258
5286,2494,16987
28555,2170,14322
26203,1890,12686
19432,1072,7275
27846,2087,13837
22331,1422,9594
14154,454,3070
7135,2705,9234
23004,1509,10160
4497,2406,16285
3635,2311,15538
12106,234,1417
12967,320,2101
15886,668,4425
17206,824,5519
13652,403,2657
12583,274,1773
440,2416,16401
18717,996,6752
21885,1370,9247
24389,1671,11290
27641,2063,13671
26482,1923,12881
15176,578,3824
11209,129,700
22019,1385,9352
26519,1928,20334
7098,2702,18532
2152,1266,9543
24969,1746,11741
25841,1847,8754
9291,2937,20398
16012,682,18275
4022,2351,15862
5112,2468,16814
21825,1363,9199
5944,2567,16422
11133,119,618
14090,447,1593
29159,2247,7405
24323,1665,11235
468,2437,16606
22875,1489,10071
9367,2945,20486
3320,2275,15265
6738,2659,18231
3010,2105,14956
16675,755,20746
25028,1752,11772
27792,2079,13789
20121,1159,7869
2262,1355,10173
9142,2921,20261
16148,697,4632
19577,1088,7396
4477,2404,16269
3690,2314,15575
22194,1401,9470
26702,1945,6411
5251,2492,16967
11703,183,1095
10755,80,296
10319,31,21251
3567,2302,15475
10190,18,21170
23964,1624,10949
27083,1992,13248
22437,1435,9684
8794,2886,19954
20219,1170,7954
3869,2334,18161
217,1652,12418
4976,2458,16695
16712,759,5130
25188,1770,1965
2778,1883,13979
17497,853,5724
6851,2670,18336
25933,1858,12472
20324,1181,8040
27891,2092,4778
8533,2861,19752
23000,1509,10166
17348,841,5649
13155,345,2292
24204,1651,3086
4453,2400,16236
16825,774,16627
25555,1809,12173
22162,1399,9443
26150,1882,12630
19528,1082,7379
21377,1309,8830
16869,779,5247
22642,1460,9852
7974,2799,19265
19381,1064,7227
12406,261,1658
27112,1995,13289
21367,1307,8846
14582,508,3398
2564,1586,11932
28454,2157,14263
23029,1511,10214
13067,333,2209
5979,2571,17587
26822,1961,13092
11033,105,529
6805,2664,18295
23245,1537,10365
25541,1809,12181
7429,2743,18804
17688,874,5867
14667,515,3443
3738,2318,15631
27850,2088,17881
25286,1781,11975
21622,1340,9046
15105,569,17361
4825,2441,16554
28609,2177,14381
7813,2779,19115
18328,953,6400
17372,844,17369
9956,3005,20971
14184,458,3088
17998,917,6147
5029,2463,16734
11905,205,1232
26376,1914,12800
896,2860,20029
14266,467,3167
18858,1012,2206
21098,1280,17136
15094,569,17349
20323,1181,8051
4304,2382,16112
18145,928,6246
1766,847,6443
236,1761,13195
4785,2436,16514
17727,877,5922
2969,2060,14918
5722,2541,17371
27606,2056,578
8967,2903,20110
6180,2597,17771
14739,525,3513
28633,2181,14414
2521,1553,11708
59,2793,19443
4205,2370,16032
24230,1651,3104
24493,1687,11352
1948,1046,7975
22530,1445,9763
7669,2766,3014
4774,2434,16510
25832,1846,12409
1593,562,4308
27369,2031,13495
16947,789,5325
10076,8,21101
3041,2126,14975
24417,1675,11303
22074,1393,5027
18680,989,6718
2151,1266,9542
28001,2106,12281
25614,1816,12245
9540,2962,20637
17033,803,5395
23282,1545,10389
4568,2412,15608
15986,680,4512
2099,1200,9070
2954,2038,14906
2697,1750,13104
22564,1451,9794
5681,2537,17333
3005,2105,14950
17036,803,5385
2321,1398,10496
1022,2970,20989
13633,401,15526
2220,1322,9964
12340,256,1610
27525,2048,18272
25260,1779,11957
27029,1984,13219
15506,625,4090
8243,2826,19490
14420,488,3300
13241,355,2352
18585,981,6626
25114,1763,11840
21789,1361,7341
15145,575,5096
16285,712,4753
4894,2449,16625
19418,1070,7259
3082,2169,15017
24178,1648,11144
11635,176,1058
27160,1997,13317
9259,2934,20364
25997,1865,12533
7816,2779,19118
12920,315,2074
8631,2869,19836
24544,1690,11401
24172,1648,11140
16199,701,4674
9011,2910,20148
15450,618,4029
20399,1188,8102
25379,1791,12035
12137,238,1444
11928,207,1258
18388,962,6457
6725,2658,18219
27322,2024,13447
16004,681,4525
13845,422,2822
